cod_municipio,municipio,uf,data_competencia,ano,mes,internacoes
352040,ILHABELA,SP,2025-02-01,2025,2,254
352040,ILHABELA,SP,2025-03-01,2025,3,272
352040,ILHABELA,SP,2025-04-01,2025,4,325
352040,ILHABELA,SP,2025-05-01,2025,5,348
352040,ILHABELA,SP,2025-06-01,2025,6,276
352040,ILHABELA,SP,2025-07-01,2025,7,296
352040,ILHABELA,SP,2025-08-01,2025,8,265
352040,ILHABELA,SP,2025-09-01,2025,9,279
352040,ILHABELA,SP,2025-10-01,2025,10,259
352040,ILHABELA,SP,2025-11-01,2025,11,222
352040,ILHABELA,SP,2025-12-01,2025,12,219
352044,ILHA SOLTEIRA,SP,2025-01-01,2025,1,184
352044,ILHA SOLTEIRA,SP,2025-02-01,2025,2,206
352044,ILHA SOLTEIRA,SP,2025-03-01,2025,3,221
352044,ILHA SOLTEIRA,SP,2025-04-01,2025,4,209
352044,ILHA SOLTEIRA,SP,2025-05-01,2025,5,234
352044,ILHA SOLTEIRA,SP,2025-06-01,2025,6,209
352044,ILHA SOLTEIRA,SP,2025-07-01,2025,7,264
352044,ILHA SOLTEIRA,SP,2025-08-01,2025,8,250
352044,ILHA SOLTEIRA,SP,2025-09-01,2025,9,262
352044,ILHA SOLTEIRA,SP,2025-10-01,2025,10,281
352044,ILHA SOLTEIRA,SP,2025-11-01,2025,11,203
352044,ILHA SOLTEIRA,SP,2025-12-01,2025,12,218
352050,INDAIATUBA,SP,2025-01-01,2025,1,1987
352050,INDAIATUBA,SP,2025-02-01,2025,2,1743
352050,INDAIATUBA,SP,2025-03-01,2025,3,1913
352050,INDAIATUBA,SP,2025-04-01,2025,4,1940
352050,INDAIATUBA,SP,2025-05-01,2025,5,2268
352050,INDAIATUBA,SP,2025-06-01,2025,6,1825
352050,INDAIATUBA,SP,2025-07-01,2025,7,1950
352050,INDAIATUBA,SP,2025-08-01,2025,8,1962
352050,INDAIATUBA,SP,2025-09-01,2025,9,1914
352050,INDAIATUBA,SP,2025-10-01,2025,10,1990
352050,INDAIATUBA,SP,2025-11-01,2025,11,1872
352050,INDAIATUBA,SP,2025-12-01,2025,12,1753
352070,INDIAPORA,SP,2025-01-01,2025,1,41
352070,INDIAPORA,SP,2025-02-01,2025,2,19
352070,INDIAPORA,SP,2025-03-01,2025,3,27
352070,INDIAPORA,SP,2025-04-01,2025,4,32
352070,INDIAPORA,SP,2025-05-01,2025,5,37
352070,INDIAPORA,SP,2025-06-01,2025,6,29
352070,INDIAPORA,SP,2025-07-01,2025,7,33
352070,INDIAPORA,SP,2025-08-01,2025,8,29
352070,INDIAPORA,SP,2025-09-01,2025,9,24
352070,INDIAPORA,SP,2025-10-01,2025,10,42
352070,INDIAPORA,SP,2025-11-01,2025,11,28
352070,INDIAPORA,SP,2025-12-01,2025,12,27
352090,IPAUSSU,SP,2025-01-01,2025,1,50
352090,IPAUSSU,SP,2025-02-01,2025,2,47
352090,IPAUSSU,SP,2025-03-01,2025,3,76
352090,IPAUSSU,SP,2025-04-01,2025,4,49
352090,IPAUSSU,SP,2025-05-01,2025,5,63
352090,IPAUSSU,SP,2025-06-01,2025,6,71
352090,IPAUSSU,SP,2025-07-01,2025,7,62
352090,IPAUSSU,SP,2025-08-01,2025,8,83
352090,IPAUSSU,SP,2025-09-01,2025,9,96
352090,IPAUSSU,SP,2025-10-01,2025,10,61
352090,IPAUSSU,SP,2025-11-01,2025,11,44
352090,IPAUSSU,SP,2025-12-01,2025,12,59
352130,IPUA,SP,2025-01-01,2025,1,57
352130,IPUA,SP,2025-02-01,2025,2,84
352130,IPUA,SP,2025-03-01,2025,3,78
352130,IPUA,SP,2025-04-01,2025,4,77
352130,IPUA,SP,2025-05-01,2025,5,75
352130,IPUA,SP,2025-06-01,2025,6,87
352130,IPUA,SP,2025-07-01,2025,7,104
352130,IPUA,SP,2025-08-01,2025,8,91
352130,IPUA,SP,2025-09-01,2025,9,107
352130,IPUA,SP,2025-10-01,2025,10,89
352130,IPUA,SP,2025-11-01,2025,11,89
352130,IPUA,SP,2025-12-01,2025,12,85
352170,ITABERA,SP,2025-01-01,2025,1,69
352170,ITABERA,SP,2025-02-01,2025,2,84
352170,ITABERA,SP,2025-03-01,2025,3,103
352170,ITABERA,SP,2025-04-01,2025,4,73
352170,ITABERA,SP,2025-05-01,2025,5,153
352170,ITABERA,SP,2025-06-01,2025,6,119
352170,ITABERA,SP,2025-07-01,2025,7,102
352170,ITABERA,SP,2025-08-01,2025,8,73
352170,ITABERA,SP,2025-09-01,2025,9,103
352170,ITABERA,SP,2025-10-01,2025,10,118
352170,ITABERA,SP,2025-11-01,2025,11,105
352170,ITABERA,SP,2025-12-01,2025,12,89
352180,ITAI,SP,2025-01-01,2025,1,22
352180,ITAI,SP,2025-02-01,2025,2,79
352180,ITAI,SP,2025-03-01,2025,3,70
352180,ITAI,SP,2025-04-01,2025,4,62
352180,ITAI,SP,2025-05-01,2025,5,75
352180,ITAI,SP,2025-06-01,2025,6,111
352180,ITAI,SP,2025-07-01,2025,7,84
352180,ITAI,SP,2025-08-01,2025,8,75
352180,ITAI,SP,2025-09-01,2025,9,103
352180,ITAI,SP,2025-10-01,2025,10,89
352180,ITAI,SP,2025-11-01,2025,11,69
352180,ITAI,SP,2025-12-01,2025,12,100
352190,ITAJOBI,SP,2025-01-01,2025,1,64
352190,ITAJOBI,SP,2025-02-01,2025,2,73
352190,ITAJOBI,SP,2025-03-01,2025,3,87
352190,ITAJOBI,SP,2025-04-01,2025,4,62
352190,ITAJOBI,SP,2025-05-01,2025,5,66
352190,ITAJOBI,SP,2025-06-01,2025,6,83
352190,ITAJOBI,SP,2025-07-01,2025,7,73
352190,ITAJOBI,SP,2025-08-01,2025,8,82
352190,ITAJOBI,SP,2025-09-01,2025,9,64
352190,ITAJOBI,SP,2025-10-01,2025,10,48
352190,ITAJOBI,SP,2025-11-01,2025,11,48
352190,ITAJOBI,SP,2025-12-01,2025,12,47
352210,ITANHAEM,SP,2025-01-01,2025,1,1102
352210,ITANHAEM,SP,2025-02-01,2025,2,974
352210,ITANHAEM,SP,2025-03-01,2025,3,986
352210,ITANHAEM,SP,2025-04-01,2025,4,1061
352210,ITANHAEM,SP,2025-05-01,2025,5,973
352210,ITANHAEM,SP,2025-06-01,2025,6,840
352210,ITANHAEM,SP,2025-07-01,2025,7,877
352210,ITANHAEM,SP,2025-08-01,2025,8,1116
352210,ITANHAEM,SP,2025-09-01,2025,9,1008
352210,ITANHAEM,SP,2025-10-01,2025,10,1019
352210,ITANHAEM,SP,2025-11-01,2025,11,956
352210,ITANHAEM,SP,2025-12-01,2025,12,1008
352220,ITAPECERICA DA SERRA,SP,2025-01-01,2025,1,1375
352220,ITAPECERICA DA SERRA,SP,2025-02-01,2025,2,1274
352220,ITAPECERICA DA SERRA,SP,2025-03-01,2025,3,1461
352220,ITAPECERICA DA SERRA,SP,2025-04-01,2025,4,1468
352220,ITAPECERICA DA SERRA,SP,2025-05-01,2025,5,1449
352220,ITAPECERICA DA SERRA,SP,2025-06-01,2025,6,1425
352220,ITAPECERICA DA SERRA,SP,2025-07-01,2025,7,1516
352220,ITAPECERICA DA SERRA,SP,2025-08-01,2025,8,848
352220,ITAPECERICA DA SERRA,SP,2025-09-01,2025,9,1466
352220,ITAPECERICA DA SERRA,SP,2025-10-01,2025,10,2175
352220,ITAPECERICA DA SERRA,SP,2025-11-01,2025,11,1356
352220,ITAPECERICA DA SERRA,SP,2025-12-01,2025,12,1412
352230,ITAPETININGA,SP,2025-01-01,2025,1,830
352230,ITAPETININGA,SP,2025-02-01,2025,2,780
352230,ITAPETININGA,SP,2025-03-01,2025,3,896
352230,ITAPETININGA,SP,2025-04-01,2025,4,910
352230,ITAPETININGA,SP,2025-05-01,2025,5,938
352230,ITAPETININGA,SP,2025-06-01,2025,6,887
352230,ITAPETININGA,SP,2025-07-01,2025,7,945
352230,ITAPETININGA,SP,2025-08-01,2025,8,885
352230,ITAPETININGA,SP,2025-09-01,2025,9,857
352230,ITAPETININGA,SP,2025-10-01,2025,10,859
352230,ITAPETININGA,SP,2025-11-01,2025,11,830
352230,ITAPETININGA,SP,2025-12-01,2025,12,819
352240,ITAPEVA,SP,2025-01-01,2025,1,719
352240,ITAPEVA,SP,2025-02-01,2025,2,754
352240,ITAPEVA,SP,2025-03-01,2025,3,824
352240,ITAPEVA,SP,2025-04-01,2025,4,692
352240,ITAPEVA,SP,2025-05-01,2025,5,880
352240,ITAPEVA,SP,2025-06-01,2025,6,878
352240,ITAPEVA,SP,2025-07-01,2025,7,874
352240,ITAPEVA,SP,2025-08-01,2025,8,789
352240,ITAPEVA,SP,2025-09-01,2025,9,728
352240,ITAPEVA,SP,2025-10-01,2025,10,907
352240,ITAPEVA,SP,2025-11-01,2025,11,919
352240,ITAPEVA,SP,2025-12-01,2025,12,788
352250,ITAPEVI,SP,2025-01-01,2025,1,1327
352250,ITAPEVI,SP,2025-02-01,2025,2,1194
352250,ITAPEVI,SP,2025-03-01,2025,3,1378
352250,ITAPEVI,SP,2025-04-01,2025,4,1445
352250,ITAPEVI,SP,2025-05-01,2025,5,1565
352250,ITAPEVI,SP,2025-06-01,2025,6,1356
352250,ITAPEVI,SP,2025-07-01,2025,7,1463
352250,ITAPEVI,SP,2025-08-01,2025,8,1393
352250,ITAPEVI,SP,2025-09-01,2025,9,1360
352250,ITAPEVI,SP,2025-10-01,2025,10,1337
352250,ITAPEVI,SP,2025-11-01,2025,11,1236
352250,ITAPEVI,SP,2025-12-01,2025,12,1245
352260,ITAPIRA,SP,2025-01-01,2025,1,578
352260,ITAPIRA,SP,2025-02-01,2025,2,566
352260,ITAPIRA,SP,2025-03-01,2025,3,605
352260,ITAPIRA,SP,2025-04-01,2025,4,625
352260,ITAPIRA,SP,2025-05-01,2025,5,614
352260,ITAPIRA,SP,2025-06-01,2025,6,569
352260,ITAPIRA,SP,2025-07-01,2025,7,553
352260,ITAPIRA,SP,2025-08-01,2025,8,569
352260,ITAPIRA,SP,2025-09-01,2025,9,493
352260,ITAPIRA,SP,2025-10-01,2025,10,517
352260,ITAPIRA,SP,2025-11-01,2025,11,472
352260,ITAPIRA,SP,2025-12-01,2025,12,523
352270,ITAPOLIS,SP,2025-01-01,2025,1,215
352270,ITAPOLIS,SP,2025-02-01,2025,2,273
352270,ITAPOLIS,SP,2025-03-01,2025,3,269
352270,ITAPOLIS,SP,2025-04-01,2025,4,295
352270,ITAPOLIS,SP,2025-05-01,2025,5,316
352270,ITAPOLIS,SP,2025-06-01,2025,6,297
352270,ITAPOLIS,SP,2025-07-01,2025,7,288
352270,ITAPOLIS,SP,2025-08-01,2025,8,293
352270,ITAPOLIS,SP,2025-09-01,2025,9,297
352270,ITAPOLIS,SP,2025-10-01,2025,10,284
352270,ITAPOLIS,SP,2025-11-01,2025,11,296
352270,ITAPOLIS,SP,2025-12-01,2025,12,246
352280,ITAPORANGA,SP,2025-01-01,2025,1,90
352280,ITAPORANGA,SP,2025-02-01,2025,2,103
352280,ITAPORANGA,SP,2025-03-01,2025,3,92
352280,ITAPORANGA,SP,2025-04-01,2025,4,92
352280,ITAPORANGA,SP,2025-05-01,2025,5,106
352280,ITAPORANGA,SP,2025-06-01,2025,6,108
352280,ITAPORANGA,SP,2025-07-01,2025,7,111
352280,ITAPORANGA,SP,2025-08-01,2025,8,85
352280,ITAPORANGA,SP,2025-09-01,2025,9,98
352280,ITAPORANGA,SP,2025-10-01,2025,10,97
352280,ITAPORANGA,SP,2025-11-01,2025,11,79
352280,ITAPORANGA,SP,2025-12-01,2025,12,106
352290,ITAPUI,SP,2025-01-01,2025,1,11
352290,ITAPUI,SP,2025-02-01,2025,2,14
352290,ITAPUI,SP,2025-03-01,2025,3,19
352290,ITAPUI,SP,2025-04-01,2025,4,8
352290,ITAPUI,SP,2025-05-01,2025,5,0
352290,ITAPUI,SP,2025-06-01,2025,6,0
352290,ITAPUI,SP,2025-07-01,2025,7,12
352290,ITAPUI,SP,2025-08-01,2025,8,0
352290,ITAPUI,SP,2025-09-01,2025,9,0
352290,ITAPUI,SP,2025-10-01,2025,10,0
352290,ITAPUI,SP,2025-11-01,2025,11,0
352290,ITAPUI,SP,2025-12-01,2025,12,0
352310,ITAQUAQUECETUBA,SP,2025-01-01,2025,1,1233
352310,ITAQUAQUECETUBA,SP,2025-02-01,2025,2,1133
352310,ITAQUAQUECETUBA,SP,2025-03-01,2025,3,1366
352310,ITAQUAQUECETUBA,SP,2025-04-01,2025,4,1197
352310,ITAQUAQUECETUBA,SP,2025-05-01,2025,5,1323
352310,ITAQUAQUECETUBA,SP,2025-06-01,2025,6,1156
352310,ITAQUAQUECETUBA,SP,2025-07-01,2025,7,1278
352310,ITAQUAQUECETUBA,SP,2025-08-01,2025,8,1208
352310,ITAQUAQUECETUBA,SP,2025-09-01,2025,9,1322
352310,ITAQUAQUECETUBA,SP,2025-10-01,2025,10,1213
352310,ITAQUAQUECETUBA,SP,2025-11-01,2025,11,1229
352310,ITAQUAQUECETUBA,SP,2025-12-01,2025,12,1234
352320,ITARARE,SP,2025-01-01,2025,1,287
352320,ITARARE,SP,2025-02-01,2025,2,314
352320,ITARARE,SP,2025-03-01,2025,3,282
352320,ITARARE,SP,2025-04-01,2025,4,294
352320,ITARARE,SP,2025-05-01,2025,5,319
352320,ITARARE,SP,2025-06-01,2025,6,302
352320,ITARARE,SP,2025-07-01,2025,7,366
352320,ITARARE,SP,2025-08-01,2025,8,331
352320,ITARARE,SP,2025-09-01,2025,9,328
352320,ITARARE,SP,2025-10-01,2025,10,348
352320,ITARARE,SP,2025-11-01,2025,11,330
352320,ITARARE,SP,2025-12-01,2025,12,357
352340,ITATIBA,SP,2025-01-01,2025,1,504
352340,ITATIBA,SP,2025-02-01,2025,2,418
352340,ITATIBA,SP,2025-03-01,2025,3,498
352340,ITATIBA,SP,2025-04-01,2025,4,458
352340,ITATIBA,SP,2025-05-01,2025,5,540
352340,ITATIBA,SP,2025-06-01,2025,6,490
352340,ITATIBA,SP,2025-07-01,2025,7,553
352340,ITATIBA,SP,2025-08-01,2025,8,618
352340,ITATIBA,SP,2025-09-01,2025,9,552
352340,ITATIBA,SP,2025-10-01,2025,10,581
352340,ITATIBA,SP,2025-11-01,2025,11,557
352340,ITATIBA,SP,2025-12-01,2025,12,716
352350,ITATINGA,SP,2025-01-01,2025,1,27
352350,ITATINGA,SP,2025-02-01,2025,2,27
352350,ITATINGA,SP,2025-03-01,2025,3,39
352350,ITATINGA,SP,2025-04-01,2025,4,35
352350,ITATINGA,SP,2025-05-01,2025,5,24
352350,ITATINGA,SP,2025-06-01,2025,6,23
352350,ITATINGA,SP,2025-07-01,2025,7,27
352350,ITATINGA,SP,2025-08-01,2025,8,36
352350,ITATINGA,SP,2025-09-01,2025,9,27
352350,ITATINGA,SP,2025-10-01,2025,10,27
352350,ITATINGA,SP,2025-11-01,2025,11,14
352350,ITATINGA,SP,2025-12-01,2025,12,20
352360,ITIRAPINA,SP,2025-01-01,2025,1,12
352360,ITIRAPINA,SP,2025-02-01,2025,2,10
352360,ITIRAPINA,SP,2025-03-01,2025,3,11
352360,ITIRAPINA,SP,2025-04-01,2025,4,13
352360,ITIRAPINA,SP,2025-05-01,2025,5,17
352360,ITIRAPINA,SP,2025-06-01,2025,6,17
352360,ITIRAPINA,SP,2025-07-01,2025,7,13
352360,ITIRAPINA,SP,2025-08-01,2025,8,8
352360,ITIRAPINA,SP,2025-09-01,2025,9,10
352360,ITIRAPINA,SP,2025-10-01,2025,10,12
352360,ITIRAPINA,SP,2025-11-01,2025,11,8
352360,ITIRAPINA,SP,2025-12-01,2025,12,7
352390,ITU,SP,2025-01-01,2025,1,742
352390,ITU,SP,2025-02-01,2025,2,732
352390,ITU,SP,2025-03-01,2025,3,802
352390,ITU,SP,2025-04-01,2025,4,863
352390,ITU,SP,2025-05-01,2025,5,833
352390,ITU,SP,2025-06-01,2025,6,762
352390,ITU,SP,2025-07-01,2025,7,764
352390,ITU,SP,2025-08-01,2025,8,776
352390,ITU,SP,2025-09-01,2025,9,718
352390,ITU,SP,2025-10-01,2025,10,694
352390,ITU,SP,2025-11-01,2025,11,670
352390,ITU,SP,2025-12-01,2025,12,630
352400,ITUPEVA,SP,2025-01-01,2025,1,153
352400,ITUPEVA,SP,2025-02-01,2025,2,191
352400,ITUPEVA,SP,2025-03-01,2025,3,216
352400,ITUPEVA,SP,2025-04-01,2025,4,179
352400,ITUPEVA,SP,2025-05-01,2025,5,205
352400,ITUPEVA,SP,2025-06-01,2025,6,191
352400,ITUPEVA,SP,2025-07-01,2025,7,204
352400,ITUPEVA,SP,2025-08-01,2025,8,180
352400,ITUPEVA,SP,2025-09-01,2025,9,179
352400,ITUPEVA,SP,2025-10-01,2025,10,181
352400,ITUPEVA,SP,2025-11-01,2025,11,187
352400,ITUPEVA,SP,2025-12-01,2025,12,100
352410,ITUVERAVA,SP,2025-01-01,2025,1,293
352410,ITUVERAVA,SP,2025-02-01,2025,2,282
352410,ITUVERAVA,SP,2025-03-01,2025,3,282
352410,ITUVERAVA,SP,2025-04-01,2025,4,336
352410,ITUVERAVA,SP,2025-05-01,2025,5,353
352410,ITUVERAVA,SP,2025-06-01,2025,6,308
352410,ITUVERAVA,SP,2025-07-01,2025,7,342
352410,ITUVERAVA,SP,2025-08-01,2025,8,392
352410,ITUVERAVA,SP,2025-09-01,2025,9,345
352410,ITUVERAVA,SP,2025-10-01,2025,10,355
352410,ITUVERAVA,SP,2025-11-01,2025,11,278
352410,ITUVERAVA,SP,2025-12-01,2025,12,276
352420,JABORANDI,SP,2025-01-01,2025,1,1
352420,JABORANDI,SP,2025-02-01,2025,2,6
352420,JABORANDI,SP,2025-03-01,2025,3,2
352420,JABORANDI,SP,2025-04-01,2025,4,4
352420,JABORANDI,SP,2025-05-01,2025,5,7
352420,JABORANDI,SP,2025-06-01,2025,6,3
352420,JABORANDI,SP,2025-07-01,2025,7,3
352420,JABORANDI,SP,2025-08-01,2025,8,3
352420,JABORANDI,SP,2025-09-01,2025,9,7
352420,JABORANDI,SP,2025-10-01,2025,10,7
352420,JABORANDI,SP,2025-11-01,2025,11,2
352420,JABORANDI,SP,2025-12-01,2025,12,6
352430,JABOTICABAL,SP,2025-01-01,2025,1,193
352430,JABOTICABAL,SP,2025-02-01,2025,2,185
352430,JABOTICABAL,SP,2025-03-01,2025,3,204
352430,JABOTICABAL,SP,2025-04-01,2025,4,189
352430,JABOTICABAL,SP,2025-05-01,2025,5,195
352430,JABOTICABAL,SP,2025-06-01,2025,6,166
352430,JABOTICABAL,SP,2025-07-01,2025,7,181
352430,JABOTICABAL,SP,2025-08-01,2025,8,156
352430,JABOTICABAL,SP,2025-09-01,2025,9,194
352430,JABOTICABAL,SP,2025-10-01,2025,10,182
352430,JABOTICABAL,SP,2025-11-01,2025,11,184
352430,JABOTICABAL,SP,2025-12-01,2025,12,154
352440,JACAREI,SP,2025-01-01,2025,1,1074
352440,JACAREI,SP,2025-02-01,2025,2,1055
352440,JACAREI,SP,2025-03-01,2025,3,1165
352440,JACAREI,SP,2025-04-01,2025,4,1156
352440,JACAREI,SP,2025-05-01,2025,5,1200
352440,JACAREI,SP,2025-06-01,2025,6,1183
352440,JACAREI,SP,2025-07-01,2025,7,1206
352440,JACAREI,SP,2025-08-01,2025,8,1332
352440,JACAREI,SP,2025-09-01,2025,9,1215
352440,JACAREI,SP,2025-10-01,2025,10,1311
352440,JACAREI,SP,2025-11-01,2025,11,1149
352440,JACAREI,SP,2025-12-01,2025,12,1161
352450,JACI,SP,2025-01-01,2025,1,63
352450,JACI,SP,2025-02-01,2025,2,80
352450,JACI,SP,2025-03-01,2025,3,56
352450,JACI,SP,2025-04-01,2025,4,80
352450,JACI,SP,2025-05-01,2025,5,52
352450,JACI,SP,2025-06-01,2025,6,53
352450,JACI,SP,2025-07-01,2025,7,64
352450,JACI,SP,2025-08-01,2025,8,59
352450,JACI,SP,2025-09-01,2025,9,58
352450,JACI,SP,2025-10-01,2025,10,59
352450,JACI,SP,2025-11-01,2025,11,54
352450,JACI,SP,2025-12-01,2025,12,43
352470,JAGUARIUNA,SP,2025-01-01,2025,1,230
352470,JAGUARIUNA,SP,2025-02-01,2025,2,273
352470,JAGUARIUNA,SP,2025-03-01,2025,3,302
352470,JAGUARIUNA,SP,2025-04-01,2025,4,350
352470,JAGUARIUNA,SP,2025-05-01,2025,5,360
352470,JAGUARIUNA,SP,2025-06-01,2025,6,404
352470,JAGUARIUNA,SP,2025-07-01,2025,7,390
352470,JAGUARIUNA,SP,2025-08-01,2025,8,333
352470,JAGUARIUNA,SP,2025-09-01,2025,9,319
352470,JAGUARIUNA,SP,2025-10-01,2025,10,330
352470,JAGUARIUNA,SP,2025-11-01,2025,11,331
352470,JAGUARIUNA,SP,2025-12-01,2025,12,288
352480,JALES,SP,2025-01-01,2025,1,762
352480,JALES,SP,2025-02-01,2025,2,678
352480,JALES,SP,2025-03-01,2025,3,731
352480,JALES,SP,2025-04-01,2025,4,724
352480,JALES,SP,2025-05-01,2025,5,735
352480,JALES,SP,2025-06-01,2025,6,717
352480,JALES,SP,2025-07-01,2025,7,801
352480,JALES,SP,2025-08-01,2025,8,704
352480,JALES,SP,2025-09-01,2025,9,719
352480,JALES,SP,2025-10-01,2025,10,735
352480,JALES,SP,2025-11-01,2025,11,579
352480,JALES,SP,2025-12-01,2025,12,806
352520,JARINU,SP,2025-01-01,2025,1,54
352520,JARINU,SP,2025-02-01,2025,2,57
352520,JARINU,SP,2025-03-01,2025,3,59
352520,JARINU,SP,2025-04-01,2025,4,80
352520,JARINU,SP,2025-05-01,2025,5,66
352520,JARINU,SP,2025-06-01,2025,6,43
352520,JARINU,SP,2025-07-01,2025,7,56
352520,JARINU,SP,2025-08-01,2025,8,59
352520,JARINU,SP,2025-09-01,2025,9,55
352520,JARINU,SP,2025-10-01,2025,10,49
352520,JARINU,SP,2025-11-01,2025,11,43
352520,JARINU,SP,2025-12-01,2025,12,51
352530,JAU,SP,2025-01-01,2025,1,2253
352530,JAU,SP,2025-02-01,2025,2,2094
352530,JAU,SP,2025-03-01,2025,3,2218
352530,JAU,SP,2025-04-01,2025,4,2287
352530,JAU,SP,2025-05-01,2025,5,2451
352530,JAU,SP,2025-06-01,2025,6,2308
352530,JAU,SP,2025-07-01,2025,7,2299
352530,JAU,SP,2025-08-01,2025,8,2167
352530,JAU,SP,2025-09-01,2025,9,2361
352530,JAU,SP,2025-10-01,2025,10,2481
352530,JAU,SP,2025-11-01,2025,11,2222
352530,JAU,SP,2025-12-01,2025,12,2190
352550,JOANOPOLIS,SP,2025-01-01,2025,1,19
352550,JOANOPOLIS,SP,2025-02-01,2025,2,20
352550,JOANOPOLIS,SP,2025-03-01,2025,3,12
352550,JOANOPOLIS,SP,2025-04-01,2025,4,18
352550,JOANOPOLIS,SP,2025-05-01,2025,5,27
352550,JOANOPOLIS,SP,2025-06-01,2025,6,17
352550,JOANOPOLIS,SP,2025-07-01,2025,7,12
352550,JOANOPOLIS,SP,2025-08-01,2025,8,14
352550,JOANOPOLIS,SP,2025-09-01,2025,9,16
352550,JOANOPOLIS,SP,2025-10-01,2025,10,16
352550,JOANOPOLIS,SP,2025-11-01,2025,11,23
352550,JOANOPOLIS,SP,2025-12-01,2025,12,23
352570,JOSE BONIFACIO,SP,2025-01-01,2025,1,194
352570,JOSE BONIFACIO,SP,2025-02-01,2025,2,252
352570,JOSE BONIFACIO,SP,2025-03-01,2025,3,191
352570,JOSE BONIFACIO,SP,2025-04-01,2025,4,149
352570,JOSE BONIFACIO,SP,2025-05-01,2025,5,225
352570,JOSE BONIFACIO,SP,2025-06-01,2025,6,180
352570,JOSE BONIFACIO,SP,2025-07-01,2025,7,184
352570,JOSE BONIFACIO,SP,2025-08-01,2025,8,191
352570,JOSE BONIFACIO,SP,2025-09-01,2025,9,193
352570,JOSE BONIFACIO,SP,2025-10-01,2025,10,201
352570,JOSE BONIFACIO,SP,2025-11-01,2025,11,200
352570,JOSE BONIFACIO,SP,2025-12-01,2025,12,195
352590,JUNDIAI,SP,2025-01-01,2025,1,3552
352590,JUNDIAI,SP,2025-02-01,2025,2,3617
352590,JUNDIAI,SP,2025-03-01,2025,3,3868
352590,JUNDIAI,SP,2025-04-01,2025,4,3531
352590,JUNDIAI,SP,2025-05-01,2025,5,3939
352590,JUNDIAI,SP,2025-06-01,2025,6,3584
352590,JUNDIAI,SP,2025-07-01,2025,7,3689
352590,JUNDIAI,SP,2025-08-01,2025,8,3430
352590,JUNDIAI,SP,2025-09-01,2025,9,3582
352590,JUNDIAI,SP,2025-10-01,2025,10,3468
352590,JUNDIAI,SP,2025-11-01,2025,11,3151
352590,JUNDIAI,SP,2025-12-01,2025,12,2887
352600,JUNQUEIROPOLIS,SP,2025-01-01,2025,1,80
352600,JUNQUEIROPOLIS,SP,2025-02-01,2025,2,93
352600,JUNQUEIROPOLIS,SP,2025-03-01,2025,3,112
352600,JUNQUEIROPOLIS,SP,2025-04-01,2025,4,98
352600,JUNQUEIROPOLIS,SP,2025-05-01,2025,5,116
352600,JUNQUEIROPOLIS,SP,2025-06-01,2025,6,101
352600,JUNQUEIROPOLIS,SP,2025-07-01,2025,7,98
352600,JUNQUEIROPOLIS,SP,2025-08-01,2025,8,101
352600,JUNQUEIROPOLIS,SP,2025-09-01,2025,9,119
352600,JUNQUEIROPOLIS,SP,2025-10-01,2025,10,116
352600,JUNQUEIROPOLIS,SP,2025-11-01,2025,11,84
352600,JUNQUEIROPOLIS,SP,2025-12-01,2025,12,102
352640,LARANJAL PAULISTA,SP,2025-01-01,2025,1,127
352640,LARANJAL PAULISTA,SP,2025-02-01,2025,2,141
352640,LARANJAL PAULISTA,SP,2025-03-01,2025,3,153
352640,LARANJAL PAULISTA,SP,2025-04-01,2025,4,141
352640,LARANJAL PAULISTA,SP,2025-05-01,2025,5,0
352640,LARANJAL PAULISTA,SP,2025-06-01,2025,6,123
352640,LARANJAL PAULISTA,SP,2025-07-01,2025,7,136
352640,LARANJAL PAULISTA,SP,2025-08-01,2025,8,129
352640,LARANJAL PAULISTA,SP,2025-09-01,2025,9,115
352640,LARANJAL PAULISTA,SP,2025-10-01,2025,10,119
352640,LARANJAL PAULISTA,SP,2025-11-01,2025,11,135
352640,LARANJAL PAULISTA,SP,2025-12-01,2025,12,142
352670,LEME,SP,2025-01-01,2025,1,471
352670,LEME,SP,2025-02-01,2025,2,424
352670,LEME,SP,2025-03-01,2025,3,434
352670,LEME,SP,2025-04-01,2025,4,516
352670,LEME,SP,2025-05-01,2025,5,523
352670,LEME,SP,2025-06-01,2025,6,507
352670,LEME,SP,2025-07-01,2025,7,456
352670,LEME,SP,2025-08-01,2025,8,475
352670,LEME,SP,2025-09-01,2025,9,442
352670,LEME,SP,2025-10-01,2025,10,471
352670,LEME,SP,2025-11-01,2025,11,449
352670,LEME,SP,2025-12-01,2025,12,472
352680,LENCOIS PAULISTA,SP,2025-01-01,2025,1,225
352680,LENCOIS PAULISTA,SP,2025-02-01,2025,2,209
352680,LENCOIS PAULISTA,SP,2025-03-01,2025,3,220
352680,LENCOIS PAULISTA,SP,2025-04-01,2025,4,241
352680,LENCOIS PAULISTA,SP,2025-05-01,2025,5,237
352680,LENCOIS PAULISTA,SP,2025-06-01,2025,6,214
352680,LENCOIS PAULISTA,SP,2025-07-01,2025,7,235
352680,LENCOIS PAULISTA,SP,2025-08-01,2025,8,240
352680,LENCOIS PAULISTA,SP,2025-09-01,2025,9,231
352680,LENCOIS PAULISTA,SP,2025-10-01,2025,10,274
352680,LENCOIS PAULISTA,SP,2025-11-01,2025,11,270
352680,LENCOIS PAULISTA,SP,2025-12-01,2025,12,260
